text,entities
جريدة فلسطين / آب ( 16 / 8 / 1947 ) .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""آب"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""16"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""8"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1947"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
"وتضيف براون : "" لقد كانت ولادةً معقّدة ، ولكن الأطباء استطاعوا تقديم الرعاية الضرورية لها ، وهي الآن بصحّة جيدة مع طفلتها "" . $#$","{""story_entities"": [{""entity_value"": ""براون"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""الأطباء"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""الآن"", ""entity_type"": ""B-TIME""}]}"
وقد ظهرت في السنوات الأخيرة مناطق غير خاضعة إلى الحكم أو محل نزاع عنيف في دول هشّة أو فاشلة مثل ليبيا وسوريا واليمن والعراق ، وأيضًا في مناطق داخل الدول القومية القائمة مثل شمال سيناء المصرية أو مناطق الحدود اللبنانية مع سوريا $#$,"{""story_entities"": [{""entity_value"": ""السنوات"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""الأخيرة"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""ليبيا"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""وسوريا"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""واليمن"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""والعراق"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""سيناء"", ""entity_type"": ""B-LOC""}, {""entity_value"": ""المصرية"", ""entity_type"": ""I-LOC""}, {""entity_value"": ""الحدود"", ""entity_type"": ""B-LOC""}, {""entity_value"": ""اللبنانية"", ""entity_type"": ""I-LOC""}, {""entity_value"": ""سوريا"", ""entity_type"": ""B-GPE""}]}"
2 - يجب إعداد المحضر المذكور على أربع نسخ . $#$,"{""story_entities"": [{""entity_value"": ""2"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""أربع"", ""entity_type"": ""B-CARDINAL""}]}"
* تم تغيير الأسماء للحفاظ على خصوصية الأشخاص $#$,"{""story_entities"": []}"
وثائق شخصية : وثائق اراضي للسيد صابر مسعد من الفترة العثمانية من قرية اليامون قضاء مدينة جنين تاريخ ( 16 / 8 / 1932 ) .,"{""story_entities"": [{""entity_value"": ""صابر"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""مسعد"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""الفترة"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""العثمانية"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""اليامون"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""قضاء"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""مدينة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""جنين"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""تاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""16"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""8"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1932"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
شهادة من الغرقة التجارية في حيفا لمحمد سفيان وهاشم التوتي بتاريخ ( 5 / 2 / 1948 ) .,"{""story_entities"": [{""entity_value"": ""حيفا"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""لمحمد"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""سفيان"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""وهاشم"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""التوتي"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""5"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1948"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
صورة للجيش الاسرائيلي يقمع بقوة سكان ومتضامني خيمة في قرية عين الحلوة في مدينة طوباس بتاريخ ( 25 / 3 / 2011 ) .,"{""story_entities"": [{""entity_value"": ""للجيش"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الاسرائيلي"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""عين"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""الحلوة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""طوباس"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""25"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""3"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2011"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
إضافة إلى ذلك فقد أجبر عدم دفع رواتب الكوادر الطبية منذ سبتمبر / أيلول 2016 عدداً متزايداً من العاملين في الحقل الصحي على البحث عن فرص أخرى . $#$,"{""story_entities"": [{""entity_value"": ""منذ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""سبتمبر"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""أيلول"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2016"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""العاملين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""في"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""الحقل"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""الصحي"", ""entity_type"": ""I-NORP""}]}"
واخويا يا حرام من الخوف,"{""story_entities"": []}"
صورة تظهر اللاجئين الفلسطينيين من اهالي مخيم البداوي في لبنان ( 1948 ) .,"{""story_entities"": [{""entity_value"": ""اللاجئين"", ""entity_type"": ""B-NORP""}, {""entity_value"": ""الفلسطينيين"", ""entity_type"": ""I-NORP""}, {""entity_value"": ""مخيم"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""البداوي"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""لبنان"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""1948"", ""entity_type"": ""B-DATE""}]}"
مضابط بلدية نابلس عام ( 1325 ) هجري عام 1907 ميلادي مضبط رقم 1167 .,"{""story_entities"": [{""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1325"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""هجري"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""1907"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""ميلادي"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1167"", ""entity_type"": ""B-ORDINAL""}]}"
.,"{""story_entities"": []}"
بتوقف متل الأهبل كأنك عامل شي عملة ، ناطر ت شي حدا يطلع فيك ويقلك إنو ما صار شي ، وفيك تضهر من المحل انت مرتاح .,"{""story_entities"": []}"
قرر مجلس ادارة هيئة سوق رأس المال في اجتماعه رقم ( 8 ) المنعقد بتاريخ 25 / 7 / 2011 مخاطبة بورصة فلسطين لاتخاذ الاجراءات القانونية بحق مخالفة شركة الوساطة للأوراق المالية لكل من المادة ( 25 ) من قواعد السلوك المهني للعمل داخل السوق الصادرة عن البورصة و المادة ( 58 ) من نظام تداول الاوراق المالية الصادرة عن البورصة ، و ذلك استنادا الى المادة ( 14 / 24 ) و المادة ( 14 / 25 ) من لائحة الرسوم والعمولات و الغرامات و العقوبات الصادرة عن البورصة و الموافق عليها من قبل هيئة سوق رأس المال . $#$ $#$,"{""story_entities"": [{""entity_value"": ""هيئة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""سوق"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""رأس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""المال"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""8"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""25"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""7"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2011"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""بورصة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""شركة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الوساطة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""للأوراق"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""المالية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""25"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""البورصة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""58"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""البورصة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""14"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""/"", ""entity_type"": ""I-ORDINAL""}, {""entity_value"": ""24"", ""entity_type"": ""I-ORDINAL""}, {""entity_value"": ""14"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""/"", ""entity_type"": ""I-ORDINAL""}, {""entity_value"": ""25"", ""entity_type"": ""I-ORDINAL""}, {""entity_value"": ""البورصة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""هيئة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""سوق"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""رأس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""المال"", ""entity_type"": ""I-ORG""}]}"
تفاصيل الإجراء $#$,"{""story_entities"": []}"
مراسلة من سكرتير اللجنة القومية العربية في نابلس إلى رئيس لجنة للدفاع عن فلسطين لتأمين سفر 16 شخص إلى دمشق ( 1948 ) .,"{""story_entities"": [{""entity_value"": ""سكرتير"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""اللجنة"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""اللجنة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""القومية"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""القومية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""العربية"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""العربية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""في"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""رئيس"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""لجنة"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""لجنة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""للدفاع"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""للدفاع"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""عن"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""عن"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""16"", ""entity_type"": ""B-CARDINAL""}, {""entity_value"": ""دمشق"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""1948"", ""entity_type"": ""B-DATE""}]}"
مادة ( 75 ) $#$,"{""story_entities"": [{""entity_value"": ""مادة"", ""entity_type"": ""B-LAW""}, {""entity_value"": ""("", ""entity_type"": ""I-LAW""}, {""entity_value"": ""75"", ""entity_type"": ""I-LAW""}, {""entity_value"": ""75"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": "")"", ""entity_type"": ""I-LAW""}]}"
جريدة فلسطين 7 آب 1931 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""7"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""آب"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1931"", ""entity_type"": ""I-DATE""}]}"
"المرأة : غاد غاد ضلك ساحب , شد يا عاطف بدنا نرجع ع الدار","{""story_entities"": [{""entity_value"": ""عاطف"", ""entity_type"": ""B-PERS""}]}"
كنيسة المهد .,"{""story_entities"": [{""entity_value"": ""كنيسة"", ""entity_type"": ""B-FAC""}, {""entity_value"": ""المهد"", ""entity_type"": ""I-FAC""}]}"
مقابلة مع ياسر عرابي من قطاع غزة حول اللجوء والهجرة وقضية اللاجئين في المخيمات .,"{""story_entities"": [{""entity_value"": ""ياسر"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""عرابي"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""قطاع"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""غزة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""اللاجئين"", ""entity_type"": ""B-NORP""}]}"
وطمع ظلم الاحتلال,"{""story_entities"": []}"
فبدون علم أو تسجيل ، لم يقدر أكواريوس على الاستمرار بتقديم المساعدة المنقذة للحياة ، وفي ديسمبر / كانون الأول ، أُجبر المركب على إيقاف عمليات البحث والإنقاذ . $#$,"{""story_entities"": [{""entity_value"": ""ديسمبر"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""كانون"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الأول"", ""entity_type"": ""I-DATE""}]}"
"أطلقت هذه القوات ذخائر أرضية غير دقيقة ( وبالتالي عشوائية بطبيعتها ) ، شملت قذائف هاون ، صواريخ "" غراد "" ، وذخائر مرتجلة مدعومة بصواريخ ، على مناطق مدنية مكتظة بالسكان . $#$","{""story_entities"": [{""entity_value"": ""قذائف"", ""entity_type"": ""B-PRODUCT""}, {""entity_value"": ""هاون"", ""entity_type"": ""I-PRODUCT""}, {""entity_value"": ""صواريخ"", ""entity_type"": ""B-PRODUCT""}, {""entity_value"": ""\"""", ""entity_type"": ""I-PRODUCT""}, {""entity_value"": ""غراد"", ""entity_type"": ""I-PRODUCT""}, {""entity_value"": ""\"""", ""entity_type"": ""I-PRODUCT""}]}"
جريدة فلسطين 18 آذار 1924 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""18"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""آذار"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1924"", ""entity_type"": ""I-DATE""}]}"
( الممثلون يشددون ويمطون الكلام وخاصه كلمات يما و يابا كما في المسلسلات الاردنيه قديما ),"{""story_entities"": [{""entity_value"": ""الممثلون"", ""entity_type"": ""B-NORP""}]}"
جاك وفاخر فاميلي جزء 2,"{""story_entities"": [{""entity_value"": ""جاك"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""وفاخر"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""2"", ""entity_type"": ""B-ORDINAL""}]}"
الافكار المبتكرة والزوايا الجيدة التي ستتناولها بالمحتوى الخاص بك $#$,"{""story_entities"": []}"
قرية اليامون : وثائق اراضي للسيد صابر مسعد من قرية اليامون قضاء مدينة جنين ( 1928 ) .,"{""story_entities"": [{""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""اليامون"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""صابر"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""مسعد"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""اليامون"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""قضاء"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""مدينة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""جنين"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""1928"", ""entity_type"": ""B-DATE""}]}"
صورة لاحد الكهوف في قرية الدوايمة المدمرة ، محافظة الخليل .,"{""story_entities"": [{""entity_value"": ""قرية"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""الدوايمة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""محافظة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""الخليل"", ""entity_type"": ""I-GPE""}]}"
بيان صادر عن نقابة العاملين في جامعة بيرزيت وذلك للإعلان عن بدء التسجيل الاولي للمخيم الصيفي لابناء العاملين ( 28 / 6 / 1993 ) .,"{""story_entities"": [{""entity_value"": ""نقابة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""العاملين"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""في"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""جامعة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""جامعة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""بيرزيت"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""28"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""6"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1993"", ""entity_type"": ""I-DATE""}]}"
مراسلة بلدية مدينة البيرة بخصوص وزارة الداخلية الأردنية ومتصرفية رام الله بتاريخ ( 7 / 2 / 1966 ) .,"{""story_entities"": [{""entity_value"": ""مراسلة"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""بلدية"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""مدينة"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""مدينة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""البيرة"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""البيرة"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""البيرة"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""وزارة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""الداخلية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الأردنية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""ومتصرفية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""رام"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""رام"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""الله"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الله"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""7"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1966"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
ستحصل على مشاكل ، لكن ستتعلم منها بشكل كبير . $#$,"{""story_entities"": []}"
بدء التداول على سهم شركة جلوبال كوم للاتصالات $#$ $#$,"{""story_entities"": [{""entity_value"": ""شركة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""جلوبال"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""كوم"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""للاتصالات"", ""entity_type"": ""I-ORG""}]}"
جريدة القدس 13 تشرين الاول 1911 .,"{""story_entities"": [{""entity_value"": ""جريدة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""القدس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""القدس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""13"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""تشرين"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""الاول"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1911"", ""entity_type"": ""I-DATE""}]}"
وهذا يعني أن الرئيس الحالي قد يحكم في الراجح عقدا كاملا إذا تولى ولايتين رئاسيتين متتاليتين . $#$,"{""story_entities"": [{""entity_value"": ""الرئيس"", ""entity_type"": ""B-OCC""}, {""entity_value"": ""الحالي"", ""entity_type"": ""I-OCC""}, {""entity_value"": ""عقدا"", ""entity_type"": ""B-DATE""}]}"
.,"{""story_entities"": []}"
النشرة الإخبارية الصادرة عن الأونروا رقم 84 ( 15 / 5 / 1985 .,"{""story_entities"": [{""entity_value"": ""الأونروا"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""84"", ""entity_type"": ""B-ORDINAL""}, {""entity_value"": ""("", ""entity_type"": ""B-DATE""}, {""entity_value"": ""15"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""5"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1985"", ""entity_type"": ""I-DATE""}]}"
صور متنوعة لاحياء من مدينة جنين في فترة الانتداب البريطاني على فلسطين .,"{""story_entities"": [{""entity_value"": ""مدينة"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""جنين"", ""entity_type"": ""I-GPE""}, {""entity_value"": ""الانتداب"", ""entity_type"": ""B-EVENT""}, {""entity_value"": ""البريطاني"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""على"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""I-EVENT""}, {""entity_value"": ""فلسطين"", ""entity_type"": ""B-GPE""}]}"
لغة javascript $#$,"{""story_entities"": []}"
الميثاق الوطني الفلسطيني واسرائيل والمجلس التشريعي الفلسطيني : ( 17 / 2 / 1996 ) .,"{""story_entities"": [{""entity_value"": ""واسرائيل"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""والمجلس"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""التشريعي"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""الفلسطيني"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""17"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1996"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
المقدمة : بنحكيلك مليون بتحكيلي اكم قرش ?,"{""story_entities"": [{""entity_value"": ""مليون"", ""entity_type"": ""B-CARDINAL""}, {""entity_value"": ""قرش"", ""entity_type"": ""B-CURR""}]}"
مذكرات خليل السكاكيني : بتاريخ ( 25 / 11 / 1940 ) .,"{""story_entities"": [{""entity_value"": ""خليل"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""السكاكيني"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""25"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""11"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1940"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
متذكر لما كنت متفائل ب,"{""story_entities"": []}"
مضابط بلدية نابلس عام ( 1321 ) هجري مضبط رقم 81 .,"{""story_entities"": [{""entity_value"": ""بلدية"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""عام"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1321"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""هجري"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""81"", ""entity_type"": ""B-ORDINAL""}]}"
شكوى من مسعود عاشور إلى اللجنة القومية العربية في نابلس بتاريخ ( 15 / 2 / 1948 ) .,"{""story_entities"": [{""entity_value"": ""مسعود"", ""entity_type"": ""B-PERS""}, {""entity_value"": ""عاشور"", ""entity_type"": ""I-PERS""}, {""entity_value"": ""اللجنة"", ""entity_type"": ""B-ORG""}, {""entity_value"": ""القومية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""العربية"", ""entity_type"": ""I-ORG""}, {""entity_value"": ""نابلس"", ""entity_type"": ""B-GPE""}, {""entity_value"": ""بتاريخ"", ""entity_type"": ""B-DATE""}, {""entity_value"": ""("", ""entity_type"": ""I-DATE""}, {""entity_value"": ""15"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""2"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""/"", ""entity_type"": ""I-DATE""}, {""entity_value"": ""1948"", ""entity_type"": ""I-DATE""}, {""entity_value"": "")"", ""entity_type"": ""I-DATE""}]}"
